run,seed,best_global_obj,best_global_cost,best_global_viol,final_best_fitness,fe_count,best_local_obj,best_local_cost,best_local_viol,stop_reason,stop_outer_gen,cpu_time_sec,wall_time_sec,fe_curve_path,gen_curve_path,global_best_curve_fe_path,global_best_curve_gen_path,plan_path,feasible_flag
25,1025,2071075936034.8335,3930135561.6438484,2067145800.4731896,2071075936034.8335,12800,2071075936034.8335,3930135561.6438484,2067145800.4731896,max_total_fe_reached,214,92020.807600089,98328.85491349734,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/ga_global_logs/run_25_seed_1025/run_25_curve_gen.jsonl,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/ga_global_logs/run_25_seed_1025/run_25_curve_gen.jsonl,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/ga_global_logs/run_25_seed_1025/run_25_station_plan.csv,0
