id,longitude,latitude,seg_bits,scale_id,scale,cap_spring,cap_summer,cap_autumn,cap_winter,build_cost_usd,op_cost_usd_for_4seasons,is_active_solve
110,113.10429919984824,22.99593069994188,000,0,NONE,0,0,0,0,0,0.0,1
111,113.03595620031842,22.99215809971656,000,0,NONE,0,0,0,0,0,0.0,1
112,113.00984620044188,22.99249760008422,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
113,112.96396490035988,22.997168300176952,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
114,112.93115720044456,22.98488230017807,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
115,113.10247229995672,22.99604979985844,000,0,NONE,0,0,0,0,0,0.0,1
116,112.9699650997096,22.967285600250307,000,0,NONE,0,0,0,0,0,0.0,1
117,112.9701224999535,22.96738029976109,000,0,NONE,0,0,0,0,0,0.0,1
118,112.92207040012896,22.97806500019965,000,0,NONE,0,0,0,0,0,0.0,1
119,112.92222180009604,22.978065100024423,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
120,112.90534069971363,22.974016600385823,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
121,112.9033590004176,22.97815349978424,000,0,NONE,0,0,0,0,0,0.0,1
122,112.9099274004293,22.97871809956069,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
123,112.89933690037776,22.97921760011218,000,0,NONE,0,0,0,0,0,0.0,1
124,112.90182580022054,22.979257000310383,000,0,NONE,0,0,0,0,0,0.0,0
125,112.90220469988708,22.98482180008608,000,0,NONE,0,0,0,0,0,0.0,1
126,112.90274829959446,22.98133470043615,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
127,112.89987239989136,23.052411700139885,000,0,NONE,0,0,0,0,0,0.0,0
128,112.90016880024996,23.052492800102694,000,0,NONE,0,0,0,0,0,0.0,1
129,112.84979330012072,23.046542200162435,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
130,112.84914429986964,23.04656919960894,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
131,112.84920139962492,23.04732780023784,000,0,NONE,0,0,0,0,0,0.0,1
132,112.89504939961012,23.051892300289467,000,0,NONE,0,0,0,0,0,0.0,1
133,112.89503170005298,23.052009199564964,000,0,NONE,0,0,0,0,0,0.0,1
134,112.89972660000262,23.052461400273444,000,0,NONE,0,0,0,0,0,0.0,1
135,112.89960390009992,23.052916799870445,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
136,112.90214629971206,23.06268379971766,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
137,113.09683420003842,23.00243570044728,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
138,113.09697320015312,23.002841800109024,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
139,113.09680089994164,23.00585500020816,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
140,113.0969296999458,23.006052000299636,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
141,113.09683110007528,23.0112747995924,000,0,NONE,0,0,0,0,0,0.0,1
142,113.02692940007182,22.90096499973498,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
143,113.1262545000452,22.918555200262347,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
144,113.12584759998686,22.919031900302,000,0,NONE,0,0,0,0,0,0.0,1
145,113.0965206001456,22.93011470003341,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
146,112.99217239983648,22.92815559980113,000,0,NONE,0,0,0,0,0,0.0,1
147,113.03346109965014,22.939415199951554,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
148,113.03348309976523,22.93983549990844,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
149,113.24838089965886,22.945411400016155,000,0,NONE,0,0,0,0,0,0.0,1
150,113.24877830017851,22.947195500272187,000,0,NONE,0,0,0,0,0,0.0,1
151,113.24423259955483,22.94571739973827,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
152,113.2483629995528,22.94768419996592,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
153,113.24951570018948,22.94765160044108,000,0,NONE,0,0,0,0,0,0.0,0
154,113.24913819986809,22.948193100231435,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
155,113.16563949966326,22.95245249988301,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
156,113.1680292996125,22.96327010033491,000,0,NONE,0,0,0,0,0,0.0,1
157,113.16800580032748,22.964068999584697,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
158,113.17286569979228,22.976599699716417,000,0,NONE,0,0,0,0,0,0.0,1
159,113.1719660998557,22.980619699839337,000,0,NONE,0,0,0,0,0,0.0,1
160,113.17733379971514,22.979725199958068,000,0,NONE,0,0,0,0,0,0.0,1
161,113.17233390008948,22.98101179975481,000,0,NONE,0,0,0,0,0,0.0,0
162,113.1726213998578,22.98119980033056,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
163,113.0566292003773,23.03708859965917,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
164,113.05735009962746,23.03737579995328,000,0,NONE,0,0,0,0,0,0.0,1
165,113.09713259958984,23.05885419956172,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
166,113.1345087997414,23.0676745001781,000,0,NONE,0,0,0,0,0,0.0,0
167,113.13447539981996,23.0668364003796,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
168,113.1345598002946,23.06990189965302,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
169,113.135090199753,23.0698967995977,000,0,NONE,0,0,0,0,0,0.0,1
170,113.13483750015052,23.06981399991622,000,0,NONE,0,0,0,0,0,0.0,0
171,113.134691100414,23.072509099915067,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
172,113.07867000002057,23.058856400202785,000,0,NONE,0,0,0,0,0,0.0,1
173,113.08017900036066,23.05924409973545,000,0,NONE,0,0,0,0,0,0.0,1
174,113.09783360044035,23.063413800106844,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
175,113.09814360034692,23.06423830035732,000,0,NONE,0,0,0,0,0,0.0,1
176,113.09826189986688,23.064884299570792,000,0,NONE,0,0,0,0,0,0.0,1
177,113.09881259972178,23.065352799592063,000,0,NONE,0,0,0,0,0,0.0,1
178,113.10252529970283,23.06695050006556,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
179,113.09958460024916,23.06663139991923,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
180,113.05683100015062,23.06302220021439,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
181,113.0567315998835,23.063234299923067,000,0,NONE,0,0,0,0,0,0.0,0
182,113.03976180026687,23.063826400068365,000,0,NONE,0,0,0,0,0,0.0,1
183,113.03708070001436,23.06508329975452,000,0,NONE,0,0,0,0,0,0.0,1
184,113.0361775999164,23.06549739978521,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
185,113.00139429990702,23.065478700181927,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
186,112.95994020038006,23.06933720005179,000,0,NONE,0,0,0,0,0,0.0,1
187,113.0979381996882,23.064445100361127,000,0,NONE,0,0,0,0,0,0.0,0
188,113.0964242998416,23.06581239992238,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
189,113.10078559987562,23.06613789964439,000,0,NONE,0,0,0,0,0,0.0,0
190,113.10045929975696,23.066590200177643,000,0,NONE,0,0,0,0,0,0.0,1
191,113.10394309979426,23.06732529972288,000,0,NONE,0,0,0,0,0,0.0,1
192,113.10317570019843,23.06733149964901,000,0,NONE,0,0,0,0,0,0.0,0
193,113.10210239980596,23.07511640000189,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
194,113.1013796002884,23.068883599998173,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
195,113.11538089970884,23.070297899928164,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
196,113.11513230011565,23.07041220016293,000,0,NONE,0,0,0,0,0,0.0,0
197,113.10091330000888,23.069569899631237,000,0,NONE,0,0,0,0,0,0.0,0
198,113.10121579956956,23.069455100272705,000,0,NONE,0,0,0,0,0,0.0,0
199,112.83491099964294,23.074446899704697,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
200,112.8347448004323,23.07438030041061,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
201,112.89217049976878,23.09943389995459,000,0,NONE,0,0,0,0,0,0.0,1
202,112.89171400030092,23.10026279968849,000,0,NONE,0,0,0,0,0,0.0,1
203,112.89761830044426,23.106063499730794,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
204,112.89678899961268,23.10481749982779,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
205,112.8351545000802,23.109529899685185,000,0,NONE,0,0,0,0,0,0.0,1
206,112.83499089991015,23.109211799584955,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
207,112.84085300026584,23.10957299969425,000,0,NONE,0,0,0,0,0,0.0,1
208,113.00209190042096,23.07869779986362,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
209,113.13510480024638,23.078948600097878,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
210,113.01153479989114,23.082456699816877,000,0,NONE,0,0,0,0,0,0.0,1
211,112.98551240027712,23.07953870015092,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
212,112.9853456003193,23.079643699597117,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
213,112.99861359973796,23.085879200264912,000,0,NONE,0,0,0,0,0,0.0,1
214,113.00301709955954,23.086547300317704,000,0,NONE,0,0,0,0,0,0.0,1
215,113.00234340032772,23.08673000028932,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
216,113.13568019998128,23.088856799801533,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
217,113.1355574002539,23.088883999796792,000,0,NONE,0,0,0,0,0,0.0,1
218,113.1360034001368,23.095993600124583,000,0,NONE,0,0,0,0,0,0.0,0
219,113.13585920014202,23.096186199833312,000,0,NONE,0,0,0,0,0,0.0,1
220,113.13636649961438,23.103804099679508,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
221,113.13309139984824,23.10798900039208,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
222,113.1362927003479,23.105843399653224,000,0,NONE,0,0,0,0,0,0.0,0
223,113.13644930019508,23.10584310017896,000,0,NONE,0,0,0,0,0,0.0,0
224,113.13646420016278,23.10808510014732,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
225,113.13634880005714,23.108088700133464,000,0,NONE,0,0,0,0,0,0.0,0
226,113.13991079974367,23.10960839970795,000,0,NONE,0,0,0,0,0,0.0,1
227,113.13651779975667,23.109526000224776,000,0,NONE,0,0,0,0,0,0.0,0
228,113.1363999004351,23.10952839961601,000,0,NONE,0,0,0,0,0,0.0,1
229,113.09745610011896,23.130217500237507,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
230,113.18452869983967,23.11311879989273,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
231,113.1926206997855,23.14614900017625,000,0,NONE,0,0,0,0,0,0.0,1
232,113.19247820040869,23.14615570012552,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
233,113.12505179980076,23.128817799901583,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
234,113.1236060002168,23.12989139976833,000,0,NONE,0,0,0,0,0,0.0,1
235,113.12181050015454,23.130694399926654,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
236,113.11815589997492,23.13241950015987,000,0,NONE,0,0,0,0,0,0.0,1
237,113.1353671001117,23.13534290025467,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
238,113.00659159982251,23.138502400265622,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
239,113.0089027999244,23.13904580032346,000,0,NONE,0,0,0,0,0,0.0,1
240,112.99388649956234,23.140915999873528,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
241,112.9938209003144,23.140762900187724,000,0,NONE,0,0,0,0,0,0.0,1
242,113.00892239974904,23.14313200044154,000,0,NONE,0,0,0,0,0,0.0,1
243,113.0094118998394,23.149138000418414,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
244,113.16156229996022,23.13121360012758,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
245,112.91138890037746,23.126935900171706,000,0,NONE,0,0,0,0,0,0.0,1
246,112.91999300037672,23.15091200038853,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
247,112.92038980014922,23.151512400377044,000,0,NONE,0,0,0,0,0,0.0,0
248,112.92103809982848,23.15414040015941,000,0,NONE,0,0,0,0,0,0.0,0
249,112.91511770002194,23.159615099557243,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
250,112.9200811995878,23.15547110001131,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
251,112.92156280028304,23.160176100246872,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
252,112.9201502000717,23.158207899774823,000,0,NONE,0,0,0,0,0,0.0,1
253,112.91768890042248,23.15830849973753,000,0,NONE,0,0,0,0,0,0.0,0
254,112.92267270038484,23.15777329969808,000,0,NONE,0,0,0,0,0,0.0,1
255,112.91804100029196,23.1578481997347,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
256,112.92791270011104,23.15405799977691,000,0,NONE,0,0,0,0,0,0.0,1
257,112.92285660005211,23.15469899965916,000,0,NONE,0,0,0,0,0,0.0,0
258,112.92512809958214,23.155368699605845,000,0,NONE,0,0,0,0,0,0.0,0
259,112.87201829980472,23.171971699934037,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
260,112.8719274997544,23.172004900206048,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
261,112.87226819981764,23.172608599807063,000,0,NONE,0,0,0,0,0,0.0,1
262,112.89542890002384,23.176324200101817,000,0,NONE,0,0,0,0,0,0.0,1
263,112.89171989985356,23.17952560042619,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
264,112.8707025997452,23.18202759979397,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
265,112.8728539003872,23.18253890035004,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
266,112.89919829956192,23.18235969964047,000,0,NONE,0,0,0,0,0,0.0,0
267,112.89929829967684,23.18248059999973,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
268,112.87456869978575,23.183172600435228,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
269,112.87813509985506,23.18315649987261,000,0,NONE,0,0,0,0,0,0.0,1
270,112.8836297003504,23.1831158001541,000,0,NONE,0,0,0,0,0,0.0,1
271,112.8835216998666,23.18335149987189,000,0,NONE,0,0,0,0,0,0.0,0
272,112.88137760009624,23.18332000021786,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
273,112.8794860002788,23.18373720021168,000,0,NONE,0,0,0,0,0,0.0,1
274,112.83691610019798,23.19208799986137,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
275,112.83876379960977,23.195552000424527,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
276,112.835982399768,23.19519979983096,000,0,NONE,0,0,0,0,0,0.0,1
277,112.84481460021368,23.206498200331737,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
278,112.83600100044588,23.19540149977945,000,0,NONE,0,0,0,0,0,0.0,0
279,112.83607989976758,23.19831760007725,000,0,NONE,0,0,0,0,0,0.0,1
280,112.96194809962516,23.212602800179127,000,0,NONE,0,0,0,0,0,0.0,1
281,112.99085400001218,23.21134219978273,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
282,112.9656450003166,23.213107499711384,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
283,112.96270849979749,23.21420819974867,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
284,112.96301370002232,23.21310920032937,000,0,NONE,0,0,0,0,0,0.0,0
285,112.91406649956934,23.22448240014268,000,0,NONE,0,0,0,0,0,0.0,1
286,112.91379539983792,23.22463129999454,000,0,NONE,0,0,0,0,0,0.0,0
287,113.0500327999738,23.21309609990516,000,0,NONE,0,0,0,0,0,0.0,1
288,113.08476620020008,23.216373500136967,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
289,113.09046299976774,23.21659239961957,000,0,NONE,0,0,0,0,0,0.0,1
290,113.0553572999994,23.213883500423265,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
291,113.0425668999426,23.213182000449024,000,0,NONE,0,0,0,0,0,0.0,1
292,113.01485179997064,23.199867800158927,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
293,113.01534869968282,23.201745199681284,000,0,NONE,0,0,0,0,0,0.0,0
294,113.01472170044622,23.20809179989669,000,0,NONE,0,0,0,0,0,0.0,1
295,113.01663979968704,23.20952369955916,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
296,113.0237555001163,23.21088940012578,000,0,NONE,0,0,0,0,0,0.0,0
297,113.01108400032638,23.209730999585982,000,0,NONE,0,0,0,0,0,0.0,1
298,113.01225960040028,23.209599800190688,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
299,113.02114960027392,23.21043129986464,000,0,NONE,0,0,0,0,0,0.0,1
300,113.02614039965977,23.211618799767848,000,0,NONE,0,0,0,0,0,0.0,1
301,113.04239759986945,23.21379010043285,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
302,113.01697980007782,23.213497100410905,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
303,112.95464789968094,23.21678719996936,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
304,112.9620038000354,23.216371199671187,000,0,NONE,0,0,0,0,0,0.0,0
305,112.96009590000584,23.21581499956261,000,0,NONE,0,0,0,0,0,0.0,1
306,112.95540710015756,23.216187700202227,000,0,NONE,0,0,0,0,0,0.0,1
307,112.9649714000102,23.219092299969702,000,0,NONE,0,0,0,0,0,0.0,1
308,112.94382770018832,23.224240399774654,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
309,112.93896719997632,23.224547100068666,000,0,NONE,0,0,0,0,0,0.0,0
310,112.9384710997615,23.225253799923,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
311,113.09379420014228,23.21811810037008,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
312,113.10611610017791,23.22386519991909,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
313,113.11184650021583,23.225835299759357,000,0,NONE,0,0,0,0,0,0.0,1
314,112.93425330004982,23.22628650042168,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
315,112.93451430039464,23.226361100084773,000,0,NONE,0,0,0,0,0,0.0,0
316,112.9140990001688,23.22714989994796,000,0,NONE,0,0,0,0,0,0.0,1
317,112.914309699633,23.227319600219403,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
318,112.94354889956207,23.22919530002315,000,0,NONE,0,0,0,0,0,0.0,1
319,112.94330490000118,23.229653599933727,000,0,NONE,0,0,0,0,0,0.0,0
320,112.91398209999396,23.23156790043828,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
321,112.9093801998364,23.22740930039896,000,0,NONE,0,0,0,0,0,0.0,1
322,112.92813170031776,23.249381700305264,000,0,NONE,0,0,0,0,0,0.0,0
323,113.14598699990016,23.23175530026697,000,0,NONE,0,0,0,0,0,0.0,1
324,113.1472385000568,23.231837099902293,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
325,113.1408404001644,23.23272210024476,000,0,NONE,0,0,0,0,0,0.0,1
326,113.13486759956017,23.2324708998122,000,0,NONE,0,0,0,0,0,0.0,0
327,113.1397863002976,23.23229029975755,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
328,113.13526740037024,23.23303250034968,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
329,113.16637479975724,23.232374100384448,000,0,NONE,0,0,0,0,0,0.0,1
330,113.16323870010604,23.232557900226936,000,0,NONE,0,0,0,0,0,0.0,0
331,113.15934089986274,23.23219989990548,000,0,NONE,0,0,0,0,0,0.0,1
332,113.13026570030183,23.307154000157027,000,0,NONE,0,0,0,0,0,0.0,1
333,113.13009409976291,23.307193600004663,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
334,113.02218809960118,23.29509230006965,000,0,NONE,0,0,0,0,0,0.0,0
335,113.02262359989923,23.294604700246797,000,0,NONE,0,0,0,0,0,0.0,1
336,113.0198447999976,23.29869310010656,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
337,113.01640230042584,23.299543099734308,000,0,NONE,0,0,0,0,0,0.0,1
338,113.01526370025964,23.309048600112877,000,0,NONE,0,0,0,0,0,0.0,1
339,113.01698909996708,23.3051019999574,000,0,NONE,0,0,0,0,0,0.0,1
340,112.85496619963044,23.259220199852397,000,0,NONE,0,0,0,0,0,0.0,0
341,112.89683819972322,23.24736920012856,000,0,NONE,0,0,0,0,0,0.0,0
342,112.8976001997894,23.24753369962059,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
343,112.88534280003024,23.250935899672072,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
344,112.88545510017276,23.251067099966747,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
345,112.91851060018416,23.260771099606583,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
346,112.9314740999498,23.2480827995816,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
347,112.9307465996759,23.25030659996969,000,0,NONE,0,0,0,0,0,0.0,1
348,112.92503139997916,23.249981999569684,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
349,113.1318198996687,23.23174279969049,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
350,113.0320811996877,23.24959120007389,000,0,NONE,0,0,0,0,0,0.0,1
351,113.0301905999163,23.251965799681955,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
352,112.91834519957138,23.26083190007216,000,0,NONE,0,0,0,0,0,0.0,1
353,113.13610509997044,23.271608999555724,000,0,NONE,0,0,0,0,0,0.0,1
354,112.8609283999258,23.25811720024865,000,0,NONE,0,0,0,0,0,0.0,1
355,112.86029650028333,23.25848639982752,000,0,NONE,0,0,0,0,0,0.0,0
356,112.85509179984672,23.259197699714093,000,0,NONE,0,0,0,0,0,0.0,1
357,112.85159119957429,23.261994700095386,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
358,112.85598240026764,23.260471899658512,000,0,NONE,0,0,0,0,0,0.0,1
359,113.27010009993968,22.74609429971224,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
360,113.22688459994436,22.76039720027063,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
361,113.20340810010384,22.76124030029968,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
362,113.2005165998612,22.76275089963434,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
363,113.2699549997235,22.74558529962195,000,0,NONE,0,0,0,0,0,0.0,1
364,113.30429660040784,22.74830200043704,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
365,113.19389189959156,22.784710500389338,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
366,113.30467359980685,22.79813950003796,000,0,NONE,0,0,0,0,0,0.0,1
367,113.30402149959264,22.798883799647683,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
368,113.30177519996562,22.80213959996263,000,0,NONE,0,0,0,0,0,0.0,1
369,113.30224849966862,22.802352000044834,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
370,113.29298909966724,22.81872160022175,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
371,113.08373749988571,22.79149450027103,000,0,NONE,0,0,0,0,0,0.0,1
372,113.07076389983422,22.81639889958961,000,0,NONE,0,0,0,0,0,0.0,0
373,113.02045619959404,22.818623299825504,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
374,113.07146039957786,22.815610199551145,000,0,NONE,0,0,0,0,0,0.0,1
375,113.06779069978109,22.82244150017516,000,0,NONE,0,0,0,0,0,0.0,1
376,113.06402059967104,22.82237409958509,000,0,NONE,0,0,0,0,0,0.0,0
377,113.0707412998712,22.824130499822783,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
378,113.06153190037696,22.82346799984839,000,0,NONE,0,0,0,0,0,0.0,1
379,113.11724829966931,22.8176127999908,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
380,113.02076859979115,22.837330899901133,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
381,113.02111909976668,22.838557600353,000,0,NONE,0,0,0,0,0,0.0,0
382,113.05968620015813,22.824983399764164,000,0,NONE,0,0,0,0,0,0.0,1
383,113.07435420028617,22.83741180021445,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
384,113.10525689958628,22.83253559963828,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
385,113.18654980023314,22.81883090022592,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
386,113.18500260028986,22.84614480004257,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
387,113.29047830043328,22.83510010008962,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
388,113.1827469998742,22.846701500174163,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
389,113.17831449961454,22.846826600367365,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
390,113.29067219966235,22.833860399937578,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
391,113.27993939988346,22.86641609992313,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
392,113.2768317997478,22.86763670027352,000,0,NONE,0,0,0,0,0,0.0,1
393,113.02180249998548,22.840356599677364,000,0,NONE,0,0,0,0,0,0.0,1
394,113.0162456996793,22.844813899641792,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
395,113.0179281999266,22.843047999865348,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
396,113.07275249962822,22.83806739969077,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
397,113.02034469984812,22.848574199839504,000,0,NONE,0,0,0,0,0,0.0,1
398,113.13198809987102,22.849812999770165,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
399,113.13212960010104,22.84986739976074,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
400,113.12464799970552,22.85582940040655,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
401,113.02215650012248,22.85522169972171,000,0,NONE,0,0,0,0,0,0.0,0
402,113.02273430014792,22.85442150005224,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
403,113.022935099875,22.854390899720272,000,0,NONE,0,0,0,0,0,0.0,0
404,113.0230944003863,22.855160199583626,000,0,NONE,0,0,0,0,0,0.0,1
405,113.0219635002154,22.855389499725675,000,0,NONE,0,0,0,0,0,0.0,0
406,113.0231678003538,22.85541630042195,000,0,NONE,0,0,0,0,0,0.0,0
407,113.02320909992012,22.855557899577438,000,0,NONE,0,0,0,0,0,0.0,1
408,113.0206921996853,22.85617549999938,000,0,NONE,0,0,0,0,0,0.0,1
409,113.02099019993784,22.85643019969399,000,0,NONE,0,0,0,0,0,0.0,1
410,113.07812140008264,22.86668430024031,001,3,L,23808,23040,23808,23040,269976,6316.591780821918,1
411,113.0320863995678,22.86178859966418,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
412,113.02908019979144,22.86004379978158,000,0,NONE,0,0,0,0,0,0.0,1
413,113.02496359989028,22.86137709957353,000,0,NONE,0,0,0,0,0,0.0,1
414,113.1918882001803,22.848094800035028,010,2,M,15872,15360,15872,15360,179984,4211.172602739726,1
415,113.2001301998489,22.85360140018452,100,1,S,7936,7680,7936,7680,89992,2105.419178082192,1
416,113.1977809997934,22.86054330033312,000,0,NONE,0,0,0,0,0,0.0,1
