run,seed,best_global_obj,best_global_cost,best_global_viol,final_best_fitness,fe_count,best_local_obj,best_local_cost,best_local_viol,stop_reason,stop_outer_gen,cpu_time_sec,wall_time_sec,fe_curve_path,gen_curve_path,global_best_curve_fe_path,global_best_curve_gen_path,plan_path,feasible_flag
24,1024,1277490401367.0872,4707291863.013713,1272783109.5040734,1277490401367.0872,12800,1277490401367.0872,4707291863.013713,1272783109.5040734,max_outer_gen_reached,50,25633.67935934,26234.048446931,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/gcpcc_results/run_24_seed_1024/run_24_curve_gen.jsonl,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/gcpcc_results/run_24_seed_1024/run_24_curve_gen.jsonl,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验一：横向对比/gcpcc_results/run_24_seed_1024/run_24_station_plan.csv,0
