run,seed,best_global_obj,best_global_cost,best_global_viol,final_best_fitness,fe_count,best_local_obj,best_local_cost,best_local_viol,stop_reason,stop_outer_gen,cpu_time_sec,wall_time_sec,fe_curve_path,gen_curve_path,global_best_curve_fe_path,global_best_curve_gen_path,plan_path,feasible_flag
13,1013,126749145.44749549,103609689.49589042,23139.455951605065,126749145.44749549,12800,126749145.44749549,103609689.49589042,23139.455951605065,max_outer_gen_reached,50,14606.621274807,14706.560437649488,,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/gcpcc_results/run_13_seed_1013/run_13_curve_gen.jsonl,,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/gcpcc_results/run_13_seed_1013/run_13_curve_gen.jsonl,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/gcpcc_results/run_13_seed_1013/run_13_station_plan.csv,0
