run,seed,best_global_obj,best_global_cost,best_global_viol,final_best_fitness,fe_count,best_local_obj,best_local_cost,best_local_viol,stop_reason,stop_outer_gen,cpu_time_sec,wall_time_sec,fe_curve_path,gen_curve_path,global_best_curve_fe_path,global_best_curve_gen_path,plan_path,feasible_flag
7,1007,2028613701449.4902,3459798178.0822096,2025153903.2714078,2028613701449.4902,12800,2028613701449.4902,3459798178.0822096,2025153903.2714078,max_outer_gen_reached,50,69078.75163180701,73683.72103027394,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验二：分解模块/gcpcc_logs_US_wo/run_07_seed_1007/run_07_curve_gen.jsonl,,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验二：分解模块/gcpcc_logs_US_wo/run_07_seed_1007/run_07_curve_gen.jsonl,/work/home/acn1eb8nfq/yuezhang46/UScode/US实验二：分解模块/gcpcc_logs_US_wo/run_07_seed_1007/run_07_station_plan.csv,0
