run,seed,best_global_obj,best_global_cost,best_global_viol,final_best_fitness,fe_count,best_local_obj,best_local_cost,best_local_viol,stop_reason,stop_outer_gen,cpu_time_sec,wall_time_sec,fe_curve_path,gen_curve_path,global_best_curve_fe_path,global_best_curve_gen_path,plan_path,feasible_flag
5,1005,232218018.71356535,181247926.83835632,50970.091875209044,232218018.71356535,12800,232218018.71356535,181247926.83835632,50970.091875209044,max_total_fe_reached,255,19420.813675661,20582.567900832742,,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/de_global_logs/run_05_seed_1005/run_05_curve_gen.jsonl,,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/de_global_logs/run_05_seed_1005/run_05_curve_gen.jsonl,/work/home/acn1eb8nfq/yuezhang46/GFcode/GF实验一：横向对比/de_global_logs/run_05_seed_1005/run_05_station_plan.csv,0
